"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US48029191504","Census Tract 1915.04; Bexar County; Texas","2770","348",
"1400000US48029191505","Census Tract 1915.05; Bexar County; Texas","2100","254",
"1400000US48029191506","Census Tract 1915.06; Bexar County; Texas","5321","713",
"1400000US48029191701","Census Tract 1917.01; Bexar County; Texas","1444","205",
"1400000US48029191702","Census Tract 1917.02; Bexar County; Texas","7835","1107",
"1400000US48029191804","Census Tract 1918.04; Bexar County; Texas","12291","1467",
"1400000US48029191806","Census Tract 1918.06; Bexar County; Texas","8457","703",
"1400000US48029191807","Census Tract 1918.07; Bexar County; Texas","10817","1339",
"1400000US48029191808","Census Tract 1918.08; Bexar County; Texas","5959","747",
"1400000US48029191809","Census Tract 1918.09; Bexar County; Texas","8018","902",
"1400000US48029191810","Census Tract 1918.10; Bexar County; Texas","6709","1241",
"1400000US48029191811","Census Tract 1918.11; Bexar County; Texas","5461","482",
"1400000US48029191812","Census Tract 1918.12; Bexar County; Texas","3914","600",
"1400000US48029191813","Census Tract 1918.13; Bexar County; Texas","6865","1055",
"1400000US48029191814","Census Tract 1918.14; Bexar County; Texas","6158","1153",
"1400000US48029191815","Census Tract 1918.15; Bexar County; Texas","4762","488",
"1400000US48029191816","Census Tract 1918.16; Bexar County; Texas","3752","857",
"1400000US48029191818","Census Tract 1918.18; Bexar County; Texas","6473","1309",
"1400000US48029191819","Census Tract 1918.19; Bexar County; Texas","11740","2560",
"1400000US48029191900","Census Tract 1919; Bexar County; Texas","4370","731",
"1400000US48029192000","Census Tract 1920; Bexar County; Texas","5977","950",
"1400000US48029192100","Census Tract 1921; Bexar County; Texas","2453","289",
"1400000US48029192200","Census Tract 1922; Bexar County; Texas","2781","427",
"1400000US48029192300","Census Tract 1923; Bexar County; Texas","5080","720",
"1400000US48029980001","Census Tract 9800.01; Bexar County; Texas","0","15",
"1400000US48029980002","Census Tract 9800.02; Bexar County; Texas","0","15",
"1400000US48029980003","Census Tract 9800.03; Bexar County; Texas","878","122",
"1400000US48029980004","Census Tract 9800.04; Bexar County; Texas","0","15",
"1400000US48029980005","Census Tract 9800.05; Bexar County; Texas","53","31",
"1400000US48029980100","Census Tract 9801; Bexar County; Texas","1140","343",
"1400000US48031950101","Census Tract 9501.01; Blanco County; Texas","2613","302",
"1400000US48031950102","Census Tract 9501.02; Blanco County; Texas","2643","356",
"1400000US48031950201","Census Tract 9502.01; Blanco County; Texas","4008","378",
"1400000US48031950202","Census Tract 9502.02; Blanco County; Texas","3182","340",
"1400000US48033950100","Census Tract 9501; Borden County; Texas","713","135",
"1400000US48035950100","Census Tract 9501; Bosque County; Texas","4014","320",
"1400000US48035950200","Census Tract 9502; Bosque County; Texas","1859","352",
"1400000US48035950300","Census Tract 9503; Bosque County; Texas","1677","319",
"1400000US48035950400","Census Tract 9504; Bosque County; Texas","3832","383",
"1400000US48035950500","Census Tract 9505; Bosque County; Texas","2951","177",
"1400000US48035950600","Census Tract 9506; Bosque County; Texas","1859","335",
"1400000US48035950700","Census Tract 9507; Bosque County; Texas","2495","353",
"1400000US48037010100","Census Tract 101; Bowie County; Texas","5474","889",
"1400000US48037010400","Census Tract 104; Bowie County; Texas","3859","668",
"1400000US48037010500","Census Tract 105; Bowie County; Texas","2807","381",
"1400000US48037010600","Census Tract 106; Bowie County; Texas","1896","519",
"1400000US48037010700","Census Tract 107; Bowie County; Texas","5194","684",
"1400000US48037010800","Census Tract 108; Bowie County; Texas","3488","586",
"1400000US48037010903","Census Tract 109.03; Bowie County; Texas","3793","573",
"1400000US48037010904","Census Tract 109.04; Bowie County; Texas","4308","393",
"1400000US48037010905","Census Tract 109.05; Bowie County; Texas","3385","548",
"1400000US48037010906","Census Tract 109.06; Bowie County; Texas","4852","650",
"1400000US48037011001","Census Tract 110.01; Bowie County; Texas","3157","633",
"1400000US48037011002","Census Tract 110.02; Bowie County; Texas","4279","592",
"1400000US48037011101","Census Tract 111.01; Bowie County; Texas","3825","629",
"1400000US48037011102","Census Tract 111.02; Bowie County; Texas","2797","206",
"1400000US48037011201","Census Tract 112.01; Bowie County; Texas","3668","495",
"1400000US48037011202","Census Tract 112.02; Bowie County; Texas","2648","446",
"1400000US48037011301","Census Tract 113.01; Bowie County; Texas","2983","426",
"1400000US48037011302","Census Tract 113.02; Bowie County; Texas","2152","299",
"1400000US48037011402","Census Tract 114.02; Bowie County; Texas","1961","243",
"1400000US48037011403","Census Tract 114.03; Bowie County; Texas","3246","860",
"1400000US48037011404","Census Tract 114.04; Bowie County; Texas","4612","781",
"1400000US48037011501","Census Tract 115.01; Bowie County; Texas","8177","660",
"1400000US48037011502","Census Tract 115.02; Bowie County; Texas","2515","444",
"1400000US48037011601","Census Tract 116.01; Bowie County; Texas","2695","431",
"1400000US48037011602","Census Tract 116.02; Bowie County; Texas","2386","422",
"1400000US48037011700","Census Tract 117; Bowie County; Texas","1958","251",
"1400000US48039660100","Census Tract 6601; Brazoria County; Texas","4445","615",
"1400000US48039660200","Census Tract 6602; Brazoria County; Texas","5636","1040",
"1400000US48039660301","Census Tract 6603.01; Brazoria County; Texas","4106","575",
"1400000US48039660302","Census Tract 6603.02; Brazoria County; Texas","3557","913",
"1400000US48039660303","Census Tract 6603.03; Brazoria County; Texas","3901","488",
"1400000US48039660401","Census Tract 6604.01; Brazoria County; Texas","3177","402",
"1400000US48039660402","Census Tract 6604.02; Brazoria County; Texas","5027","762",
"1400000US48039660403","Census Tract 6604.03; Brazoria County; Texas","4947","708",
"1400000US48039660501","Census Tract 6605.01; Brazoria County; Texas","2277","278",
"1400000US48039660502","Census Tract 6605.02; Brazoria County; Texas","4862","1515",
"1400000US48039660503","Census Tract 6605.03; Brazoria County; Texas","3198","536",
"1400000US48039660504","Census Tract 6605.04; Brazoria County; Texas","1565","219",
"1400000US48039660603","Census Tract 6606.03; Brazoria County; Texas","3216","380",
"1400000US48039660604","Census Tract 6606.04; Brazoria County; Texas","3756","717",
"1400000US48039660605","Census Tract 6606.05; Brazoria County; Texas","7119","1650",
"1400000US48039660606","Census Tract 6606.06; Brazoria County; Texas","3338","935",
"1400000US48039660607","Census Tract 6606.07; Brazoria County; Texas","4252","580",
"1400000US48039660608","Census Tract 6606.08; Brazoria County; Texas","2587","456",
"1400000US48039660609","Census Tract 6606.09; Brazoria County; Texas","4805","735",
"1400000US48039660610","Census Tract 6606.10; Brazoria County; Texas","4935","483",
"1400000US48039660611","Census Tract 6606.11; Brazoria County; Texas","6357","1200",
"1400000US48039660612","Census Tract 6606.12; Brazoria County; Texas","3795","1102",
"1400000US48039660613","Census Tract 6606.13; Brazoria County; Texas","6632","1878",
"1400000US48039660614","Census Tract 6606.14; Brazoria County; Texas","5443","602",
"1400000US48039660615","Census Tract 6606.15; Brazoria County; Texas","6737","855",
"1400000US48039660616","Census Tract 6606.16; Brazoria County; Texas","6697","674",
"1400000US48039660703","Census Tract 6607.03; Brazoria County; Texas","4566","632",
"1400000US48039660704","Census Tract 6607.04; Brazoria County; Texas","5292","1061",
"1400000US48039660705","Census Tract 6607.05; Brazoria County; Texas","5448","1010",
"1400000US48039660706","Census Tract 6607.06; Brazoria County; Texas","4532","793",
"1400000US48039660707","Census Tract 6607.07; Brazoria County; Texas","4623","1355",
"1400000US48039660708","Census Tract 6607.08; Brazoria County; Texas","10202","1068",
"1400000US48039660803","Census Tract 6608.03; Brazoria County; Texas","3338","352",
"1400000US48039660804","Census Tract 6608.04; Brazoria County; Texas","3979","641",
"1400000US48039660805","Census Tract 6608.05; Brazoria County; Texas","4815","699",
"1400000US48039660806","Census Tract 6608.06; Brazoria County; Texas","3041","409",
"1400000US48039660901","Census Tract 6609.01; Brazoria County; Texas","1760","531",
"1400000US48039660902","Census Tract 6609.02; Brazoria County; Texas","6114","984",
"1400000US48039661000","Census Tract 6610; Brazoria County; Texas","10648","1397",
"1400000US48039661100","Census Tract 6611; Brazoria County; Texas","2906","794",
"1400000US48039661200","Census Tract 6612; Brazoria County; Texas","4602","803",
"1400000US48039661300","Census Tract 6613; Brazoria County; Texas","3050","470",
"1400000US48039661400","Census Tract 6614; Brazoria County; Texas","6951","1022",
"1400000US48039661501","Census Tract 6615.01; Brazoria County; Texas","4240","591",
"1400000US48039661502","Census Tract 6615.02; Brazoria County; Texas","5099","1026",
"1400000US48039661601","Census Tract 6616.01; Brazoria County; Texas","7514","1343",
"1400000US48039661602","Census Tract 6616.02; Brazoria County; Texas","2804","499",
"1400000US48039661700","Census Tract 6617; Brazoria County; Texas","3099","619",
"1400000US48039661800","Census Tract 6618; Brazoria County; Texas","12512","1518",
"1400000US48039661901","Census Tract 6619.01; Brazoria County; Texas","9374","803",
"1400000US48039661902","Census Tract 6619.02; Brazoria County; Texas","13694","1264",
"1400000US48039662000","Census Tract 6620; Brazoria County; Texas","5943","726",
"1400000US48039662100","Census Tract 6621; Brazoria County; Texas","6896","772",
"1400000US48039662200","Census Tract 6622; Brazoria County; Texas","8865","766",
"1400000US48039662300","Census Tract 6623; Brazoria County; Texas","5188","655",
"1400000US48039662400","Census Tract 6624; Brazoria County; Texas","5774","664",
"1400000US48039662500","Census Tract 6625; Brazoria County; Texas","3452","462",
"1400000US48039662600","Census Tract 6626; Brazoria County; Texas","3321","485",
"1400000US48039662700","Census Tract 6627; Brazoria County; Texas","2621","338",
"1400000US48039662800","Census Tract 6628; Brazoria County; Texas","6549","852",
"1400000US48039662900","Census Tract 6629; Brazoria County; Texas","4922","553",
"1400000US48039663000","Census Tract 6630; Brazoria County; Texas","5407","464",
"1400000US48039663100","Census Tract 6631; Brazoria County; Texas","7094","866",
"1400000US48039663200","Census Tract 6632; Brazoria County; Texas","4938","600",
"1400000US48039663300","Census Tract 6633; Brazoria County; Texas","2213","345",
"1400000US48039663400","Census Tract 6634; Brazoria County; Texas","8762","942",
"1400000US48039663500","Census Tract 6635; Brazoria County; Texas","5016","793",
"1400000US48039663600","Census Tract 6636; Brazoria County; Texas","5284","588",
"1400000US48039663700","Census Tract 6637; Brazoria County; Texas","4157","441",
"1400000US48039663800","Census Tract 6638; Brazoria County; Texas","6013","961",
"1400000US48039663900","Census Tract 6639; Brazoria County; Texas","2211","506",
"1400000US48039664000","Census Tract 6640; Brazoria County; Texas","3574","769",
"1400000US48039664100","Census Tract 6641; Brazoria County; Texas","5196","1082",
"1400000US48039664200","Census Tract 6642; Brazoria County; Texas","2251","294",
"1400000US48039664300","Census Tract 6643; Brazoria County; Texas","5473","753",
"1400000US48039664400","Census Tract 6644; Brazoria County; Texas","5059","764",
"1400000US48039664501","Census Tract 6645.01; Brazoria County; Texas","4506","618",
"1400000US48039990000","Census Tract 9900; Brazoria County; Texas","0","15",
"1400000US48041000103","Census Tract 1.03; Brazos County; Texas","2048","406",
"1400000US48041000104","Census Tract 1.04; Brazos County; Texas","4980","803",
"1400000US48041000105","Census Tract 1.05; Brazos County; Texas","4061","394",
"1400000US48041000106","Census Tract 1.06; Brazos County; Texas","3492","554",
"1400000US48041000107","Census Tract 1.07; Brazos County; Texas","5238","830",
"1400000US48041000108","Census Tract 1.08; Brazos County; Texas","918","277",
"1400000US48041000203","Census Tract 2.03; Brazos County; Texas","2232","387",
"1400000US48041000204","Census Tract 2.04; Brazos County; Texas","4175","740",
"1400000US48041000205","Census Tract 2.05; Brazos County; Texas","4635","566",
"1400000US48041000206","Census Tract 2.06; Brazos County; Texas","3072","422",
"1400000US48041000207","Census Tract 2.07; Brazos County; Texas","2841","404",
"1400000US48041000301","Census Tract 3.01; Brazos County; Texas","4081","626",
"1400000US48041000302","Census Tract 3.02; Brazos County; Texas","4323","662",
"1400000US48041000401","Census Tract 4.01; Brazos County; Texas","3683","558",
"1400000US48041000402","Census Tract 4.02; Brazos County; Texas","1309","195",
"1400000US48041000501","Census Tract 5.01; Brazos County; Texas","4653","799",
"1400000US48041000502","Census Tract 5.02; Brazos County; Texas","1530","513",
"1400000US48041000603","Census Tract 6.03; Brazos County; Texas","4831","672",
"1400000US48041000605","Census Tract 6.05; Brazos County; Texas","5911","946",
"1400000US48041000606","Census Tract 6.06; Brazos County; Texas","1394","303",
"1400000US48041000700","Census Tract 7; Brazos County; Texas","3071","590",
"1400000US48041000800","Census Tract 8; Brazos County; Texas","4581","598",
"1400000US48041000900","Census Tract 9; Brazos County; Texas","2223","424",
"1400000US48041001001","Census Tract 10.01; Brazos County; Texas","3626","656",
"1400000US48041001002","Census Tract 10.02; Brazos County; Texas","3706","691",
"1400000US48041001101","Census Tract 11.01; Brazos County; Texas","2911","396",
"1400000US48041001102","Census Tract 11.02; Brazos County; Texas","1614","222",
"1400000US48041001301","Census Tract 13.01; Brazos County; Texas","2422","556",
"1400000US48041001302","Census Tract 13.02; Brazos County; Texas","4273","775",
"1400000US48041001303","Census Tract 13.03; Brazos County; Texas","6642","822",
"1400000US48041001401","Census Tract 14.01; Brazos County; Texas","1880","244",
"1400000US48041001604","Census Tract 16.04; Brazos County; Texas","4705","867",
"1400000US48041001605","Census Tract 16.05; Brazos County; Texas","4134","592",
"1400000US48041001606","Census Tract 16.06; Brazos County; Texas","2780","502",
"1400000US48041001607","Census Tract 16.07; Brazos County; Texas","2000","603",
"1400000US48041001608","Census Tract 16.08; Brazos County; Texas","2514","400",
"1400000US48041001702","Census Tract 17.02; Brazos County; Texas","3022","532",
"1400000US48041001703","Census Tract 17.03; Brazos County; Texas","4221","640",
"1400000US48041001704","Census Tract 17.04; Brazos County; Texas","1915","376",
"1400000US48041001801","Census Tract 18.01; Brazos County; Texas","5347","693",
"1400000US48041001803","Census Tract 18.03; Brazos County; Texas","5404","885",
"1400000US48041001804","Census Tract 18.04; Brazos County; Texas","1648","388",
"1400000US48041001901","Census Tract 19.01; Brazos County; Texas","3300","495",
"1400000US48041001902","Census Tract 19.02; Brazos County; Texas","3103","503",
"1400000US48041002001","Census Tract 20.01; Brazos County; Texas","4865","495",
"1400000US48041002006","Census Tract 20.06; Brazos County; Texas","1294","255",
"1400000US48041002009","Census Tract 20.09; Brazos County; Texas","6064","464",
"1400000US48041002010","Census Tract 20.10; Brazos County; Texas","5747","696",
"1400000US48041002011","Census Tract 20.11; Brazos County; Texas","7167","855",
"1400000US48041002014","Census Tract 20.14; Brazos County; Texas","3048","545",
"1400000US48041002016","Census Tract 20.16; Brazos County; Texas","3749","513",
"1400000US48041002017","Census Tract 20.17; Brazos County; Texas","4056","441",
"1400000US48041002018","Census Tract 20.18; Brazos County; Texas","3869","534",
"1400000US48041002019","Census Tract 20.19; Brazos County; Texas","5149","1255",
"1400000US48041002020","Census Tract 20.20; Brazos County; Texas","2413","385",
"1400000US48041002021","Census Tract 20.21; Brazos County; Texas","6902","1166",
"1400000US48041002022","Census Tract 20.22; Brazos County; Texas","5677","637",
"1400000US48041002023","Census Tract 20.23; Brazos County; Texas","2934","668",
"1400000US48041002024","Census Tract 20.24; Brazos County; Texas","3373","580",
"1400000US48041002025","Census Tract 20.25; Brazos County; Texas","5666","756",
"1400000US48041002026","Census Tract 20.26; Brazos County; Texas","6395","784",
"1400000US48041002100","Census Tract 21; Brazos County; Texas","13494","508",
"1400000US48041980000","Census Tract 9800; Brazos County; Texas","0","15",
"1400000US48043950300","Census Tract 9503; Brewster County; Texas","4619","410",
"1400000US48043950400","Census Tract 9504; Brewster County; Texas","1617","409",
"1400000US48043950500","Census Tract 9505; Brewster County; Texas","3267","230",
"1400000US48045950200","Census Tract 9502; Briscoe County; Texas","1301","136",
"1400000US48047950100","Census Tract 9501; Brooks County; Texas","2461","434",
"1400000US48047950200","Census Tract 9502; Brooks County; Texas","4482","434",
"1400000US48049950100","Census Tract 9501; Brown County; Texas","2265","405",
"1400000US48049950201","Census Tract 9502.01; Brown County; Texas","1673","223",
"1400000US48049950202","Census Tract 9502.02; Brown County; Texas","2382","442",
"1400000US48049950300","Census Tract 9503; Brown County; Texas","3256","440",
"1400000US48049950500","Census Tract 9505; Brown County; Texas","2898","382",
"1400000US48049950600","Census Tract 9506; Brown County; Texas","2613","506",
"1400000US48049950700","Census Tract 9507; Brown County; Texas","1439","219",
"1400000US48049950800","Census Tract 9508; Brown County; Texas","2034","538",
"1400000US48049950900","Census Tract 9509; Brown County; Texas","4959","546",
"1400000US48049951000","Census Tract 9510; Brown County; Texas","2598","392",
"1400000US48049951100","Census Tract 9511; Brown County; Texas","4255","499",
"1400000US48049951200","Census Tract 9512; Brown County; Texas","4363","309",
"1400000US48049951300","Census Tract 9513; Brown County; Texas","3612","426",
"1400000US48051970100","Census Tract 9701; Burleson County; Texas","1532","276",
"1400000US48051970201","Census Tract 9702.01; Burleson County; Texas","1646","302",
"1400000US48051970202","Census Tract 9702.02; Burleson County; Texas","2642","482",
"1400000US48051970300","Census Tract 9703; Burleson County; Texas","4388","189",
"1400000US48051970400","Census Tract 9704; Burleson County; Texas","4294","536",
"1400000US48051970501","Census Tract 9705.01; Burleson County; Texas","1838","355",
"1400000US48051970502","Census Tract 9705.02; Burleson County; Texas","2517","406",
"1400000US48053960101","Census Tract 9601.01; Burnet County; Texas","5302","632",
"1400000US48053960102","Census Tract 9601.02; Burnet County; Texas","2857","278",
"1400000US48053960200","Census Tract 9602; Burnet County; Texas","3511","497",
"1400000US48053960301","Census Tract 9603.01; Burnet County; Texas","2650","253",
"1400000US48053960302","Census Tract 9603.02; Burnet County; Texas","4703","467",
"1400000US48053960401","Census Tract 9604.01; Burnet County; Texas","3674","430",
"1400000US48053960402","Census Tract 9604.02; Burnet County; Texas","3239","383",
"1400000US48053960501","Census Tract 9605.01; Burnet County; Texas","4273","248",
"1400000US48053960502","Census Tract 9605.02; Burnet County; Texas","2119","298",
"1400000US48053960600","Census Tract 9606; Burnet County; Texas","4239","467",
"1400000US48053960701","Census Tract 9607.01; Burnet County; Texas","3169","514",
"1400000US48053960702","Census Tract 9607.02; Burnet County; Texas","4974","450",
"1400000US48053960801","Census Tract 9608.01; Burnet County; Texas","3202","461",
"1400000US48053960802","Census Tract 9608.02; Burnet County; Texas","2941","442",
"1400000US48053960803","Census Tract 9608.03; Burnet County; Texas","1799","238",
"1400000US48055960102","Census Tract 9601.02; Caldwell County; Texas","5465","547",
"1400000US48055960103","Census Tract 9601.03; Caldwell County; Texas","6651","676",
"1400000US48055960104","Census Tract 9601.04; Caldwell County; Texas","2946","484",
"1400000US48055960200","Census Tract 9602; Caldwell County; Texas","5788","550",
"1400000US48055960300","Census Tract 9603; Caldwell County; Texas","5732","710",
"1400000US48055960400","Census Tract 9604; Caldwell County; Texas","4551","578",
"1400000US48055960501","Census Tract 9605.01; Caldwell County; Texas","4703","465",
"1400000US48055960502","Census Tract 9605.02; Caldwell County; Texas","3832","602",
"1400000US48055960600","Census Tract 9606; Caldwell County; Texas","3114","556",
"1400000US48055960701","Census Tract 9607.01; Caldwell County; Texas","2968","445",
"1400000US48055960702","Census Tract 9607.02; Caldwell County; Texas","2919","452",
"1400000US48057000100","Census Tract 1; Calhoun County; Texas","5028","641",
"1400000US48057000200","Census Tract 2; Calhoun County; Texas","4536","693",
"1400000US48057000300","Census Tract 3; Calhoun County; Texas","1000","238",
"1400000US48057000401","Census Tract 4.01; Calhoun County; Texas","3328","626",
"1400000US48057000402","Census Tract 4.02; Calhoun County; Texas","2250","471",
"1400000US48057000501","Census Tract 5.01; Calhoun County; Texas","2200","435",
"1400000US48057000502","Census Tract 5.02; Calhoun County; Texas","1526","467",
"1400000US48057990000","Census Tract 9900; Calhoun County; Texas","0","15",
"1400000US48059030101","Census Tract 301.01; Callahan County; Texas","4959","326",
"1400000US48059030102","Census Tract 301.02; Callahan County; Texas","4764","466",
"1400000US48059030200","Census Tract 302; Callahan County; Texas","4518","455",
"1400000US48061010101","Census Tract 101.01; Cameron County; Texas","3569","503",
"1400000US48061010102","Census Tract 101.02; Cameron County; Texas","1285","264",
"1400000US48061010103","Census Tract 101.03; Cameron County; Texas","2268","550",
"1400000US48061010201","Census Tract 102.01; Cameron County; Texas","2046","296",
"1400000US48061010204","Census Tract 102.04; Cameron County; Texas","4148","679",
"1400000US48061010205","Census Tract 102.05; Cameron County; Texas","3995","943",
"1400000US48061010301","Census Tract 103.01; Cameron County; Texas","5410","799",
"1400000US48061010303","Census Tract 103.03; Cameron County; Texas","5030","1210",
"1400000US48061010304","Census Tract 103.04; Cameron County; Texas","5752","930",
"1400000US48061010403","Census Tract 104.03; Cameron County; Texas","3459","551",
"1400000US48061010404","Census Tract 104.04; Cameron County; Texas","3286","803",
"1400000US48061010405","Census Tract 104.05; Cameron County; Texas","5667","1404",
"1400000US48061010406","Census Tract 104.06; Cameron County; Texas","2537","784",
"1400000US48061010500","Census Tract 105; Cameron County; Texas","2108","829",
"1400000US48061010602","Census Tract 106.02; Cameron County; Texas","1446","304",
"1400000US48061010603","Census Tract 106.03; Cameron County; Texas","4321","964",
"1400000US48061010604","Census Tract 106.04; Cameron County; Texas","4334","624",
"1400000US48061010700","Census Tract 107; Cameron County; Texas","3320","696",
"1400000US48061010801","Census Tract 108.01; Cameron County; Texas","4981","852",
"1400000US48061010802","Census Tract 108.02; Cameron County; Texas","3706","865",
"1400000US48061010900","Census Tract 109; Cameron County; Texas","1433","263",
"1400000US48061011000","Census Tract 110; Cameron County; Texas","2575","815",
"1400000US48061011100","Census Tract 111; Cameron County; Texas","2476","537",
"1400000US48061011200","Census Tract 112; Cameron County; Texas","1621","427",
"1400000US48061011301","Census Tract 113.01; Cameron County; Texas","1535","327",
"1400000US48061011302","Census Tract 113.02; Cameron County; Texas","4705","619",
"1400000US48061011401","Census Tract 114.01; Cameron County; Texas","3821","1171",
"1400000US48061011402","Census Tract 114.02; Cameron County; Texas","2965","663",
"1400000US48061011500","Census Tract 115; Cameron County; Texas","5721","969",
"1400000US48061011601","Census Tract 116.01; Cameron County; Texas","2776","511",
"1400000US48061011602","Census Tract 116.02; Cameron County; Texas","2863","504",
"1400000US48061011701","Census Tract 117.01; Cameron County; Texas","4237","858",
"1400000US48061011702","Census Tract 117.02; Cameron County; Texas","3573","1141",
"1400000US48061011801","Census Tract 118.01; Cameron County; Texas","5374","698",
"1400000US48061011802","Census Tract 118.02; Cameron County; Texas","5007","997",
"1400000US48061011903","Census Tract 119.03; Cameron County; Texas","2260","358",
"1400000US48061011904","Census Tract 119.04; Cameron County; Texas","1956","503",
"1400000US48061011905","Census Tract 119.05; Cameron County; Texas","1614","392",
"1400000US48061011906","Census Tract 119.06; Cameron County; Texas","1720","425",
"1400000US48061011907","Census Tract 119.07; Cameron County; Texas","1699","724",
"1400000US48061011908","Census Tract 119.08; Cameron County; Texas","2629","536",
"1400000US48061012002","Census Tract 120.02; Cameron County; Texas","5858","1363",
"1400000US48061012003","Census Tract 120.03; Cameron County; Texas","3985","561",
"1400000US48061012004","Census Tract 120.04; Cameron County; Texas","2314","422",
"1400000US48061012103","Census Tract 121.03; Cameron County; Texas","666","158",
"1400000US48061012104","Census Tract 121.04; Cameron County; Texas","5204","723",
"1400000US48061012105","Census Tract 121.05; Cameron County; Texas","2837","416",
"1400000US48061012106","Census Tract 121.06; Cameron County; Texas","1960","374",
"1400000US48061012201","Census Tract 122.01; Cameron County; Texas","3499","1005",
"1400000US48061012202","Census Tract 122.02; Cameron County; Texas","3473","526",
"1400000US48061012203","Census Tract 122.03; Cameron County; Texas","4932","1107",
"1400000US48061012301","Census Tract 123.01; Cameron County; Texas","4514","331",
"1400000US48061012304","Census Tract 123.04; Cameron County; Texas","4080","495",
"1400000US48061012305","Census Tract 123.05; Cameron County; Texas","3810","589",
"1400000US48061012402","Census Tract 124.02; Cameron County; Texas","5771","542",
"1400000US48061012403","Census Tract 124.03; Cameron County; Texas","3174","556",
"1400000US48061012404","Census Tract 124.04; Cameron County; Texas","3252","631",
"1400000US48061012506","Census Tract 125.06; Cameron County; Texas","3803","510",
"1400000US48061012508","Census Tract 125.08; Cameron County; Texas","4709","784",
"1400000US48061012509","Census Tract 125.09; Cameron County; Texas","3964","606",
"1400000US48061012510","Census Tract 125.10; Cameron County; Texas","5625","1007",
"1400000US48061012511","Census Tract 125.11; Cameron County; Texas","5942","1435",
"1400000US48061012512","Census Tract 125.12; Cameron County; Texas","2460","425",
"1400000US48061012513","Census Tract 125.13; Cameron County; Texas","4784","585",
"1400000US48061012514","Census Tract 125.14; Cameron County; Texas","4995","786",
"1400000US48061012515","Census Tract 125.15; Cameron County; Texas","2857","659",
"1400000US48061012516","Census Tract 125.16; Cameron County; Texas","3049","681",
"1400000US48061012517","Census Tract 125.17; Cameron County; Texas","5836","597",
"1400000US48061012607","Census Tract 126.07; Cameron County; Texas","2455","311",
"1400000US48061012608","Census Tract 126.08; Cameron County; Texas","5931","1063",
"1400000US48061012613","Census Tract 126.13; Cameron County; Texas","5215","671",
"1400000US48061012614","Census Tract 126.14; Cameron County; Texas","3365","753",
"1400000US48061012615","Census Tract 126.15; Cameron County; Texas","3265","669",
"1400000US48061012616","Census Tract 126.16; Cameron County; Texas","3451","454",
"1400000US48061012617","Census Tract 126.17; Cameron County; Texas","3027","605",
"1400000US48061012700","Census Tract 127; Cameron County; Texas","5516","894",
"1400000US48061012800","Census Tract 128; Cameron County; Texas","5310","1031",
"1400000US48061012900","Census Tract 129; Cameron County; Texas","4544","694",
"1400000US48061013002","Census Tract 130.02; Cameron County; Texas","4667","661",
"1400000US48061013003","Census Tract 130.03; Cameron County; Texas","2438","593",
"1400000US48061013004","Census Tract 130.04; Cameron County; Texas","2190","414",
"1400000US48061013102","Census Tract 131.02; Cameron County; Texas","4464","472",
"1400000US48061013104","Census Tract 131.04; Cameron County; Texas","3200","400",
"1400000US48061013106","Census Tract 131.06; Cameron County; Texas","4954","821",
"1400000US48061013203","Census Tract 132.03; Cameron County; Texas","2467","432",
"1400000US48061013204","Census Tract 132.04; Cameron County; Texas","2143","407",
"1400000US48061013205","Census Tract 132.05; Cameron County; Texas","3500","756",
"1400000US48061013206","Census Tract 132.06; Cameron County; Texas","2522","476",
"1400000US48061013207","Census Tract 132.07; Cameron County; Texas","3880","828",
"1400000US48061013303","Census Tract 133.03; Cameron County; Texas","3347","576",
"1400000US48061013305","Census Tract 133.05; Cameron County; Texas","4416","748",
"1400000US48061013306","Census Tract 133.06; Cameron County; Texas","2560","569",
"1400000US48061013307","Census Tract 133.07; Cameron County; Texas","2211","679",
"1400000US48061013308","Census Tract 133.08; Cameron County; Texas","3313","613",
"1400000US48061013309","Census Tract 133.09; Cameron County; Texas","2807","489",
"1400000US48061013401","Census Tract 134.01; Cameron County; Texas","2346","487",
"1400000US48061013402","Census Tract 134.02; Cameron County; Texas","2017","482",
"1400000US48061013500","Census Tract 135; Cameron County; Texas","1922","322",
"1400000US48061013600","Census Tract 136; Cameron County; Texas","2702","413",
"1400000US48061013700","Census Tract 137; Cameron County; Texas","3410","819",
"1400000US48061013801","Census Tract 138.01; Cameron County; Texas","1965","348",
"1400000US48061013802","Census Tract 138.02; Cameron County; Texas","2831","577",
"1400000US48061013901","Census Tract 139.01; Cameron County; Texas","2070","368",
"1400000US48061013902","Census Tract 139.02; Cameron County; Texas","4152","686",
"1400000US48061013903","Census Tract 139.03; Cameron County; Texas","3684","982",
"1400000US48061014001","Census Tract 140.01; Cameron County; Texas","2600","702",
"1400000US48061014002","Census Tract 140.02; Cameron County; Texas","2472","451",
"1400000US48061014101","Census Tract 141.01; Cameron County; Texas","4546","810",
"1400000US48061014102","Census Tract 141.02; Cameron County; Texas","4335","971",
"1400000US48061014103","Census Tract 141.03; Cameron County; Texas","2975","488",
"1400000US48061014201","Census Tract 142.01; Cameron County; Texas","822","516",
"1400000US48061014202","Census Tract 142.02; Cameron County; Texas","2685","685",
"1400000US48061014300","Census Tract 143; Cameron County; Texas","4897","747",
